region,macroregion,fecha,casos_covid,codigo_region,poblacion,n_pcr_dia,muertes_covid,pcr_acum,pcr_acum_pob,casos_covid_pob
Arica y Parinacota,Norte Grande,2020-03-03,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-04,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-05,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-06,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-07,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-08,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-09,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-10,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-11,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-12,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-13,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-14,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-15,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-16,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-17,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-18,0,15,252110,0,NA,0,0,0
Arica y Parinacota,Norte Grande,2020-03-19,1,15,252110,0,NA,0,0,0.03966522549680695
Arica y Parinacota,Norte Grande,2020-03-20,1,15,252110,0,NA,0,0,0.03966522549680695
Arica y Parinacota,Norte Grande,2020-03-21,1,15,252110,0,NA,0,0,0.03966522549680695
Arica y Parinacota,Norte Grande,2020-03-22,2,15,252110,0,0,0,0,0.0793304509936139
Arica y Parinacota,Norte Grande,2020-03-23,2,15,252110,0,0,0,0,0.0793304509936139
Arica y Parinacota,Norte Grande,2020-03-24,2,15,252110,0,0,0,0,0.0793304509936139
Arica y Parinacota,Norte Grande,2020-03-25,2,15,252110,0,0,0,0,0.0793304509936139
Arica y Parinacota,Norte Grande,2020-03-26,3,15,252110,0,0,0,0,0.11899567649042084
Arica y Parinacota,Norte Grande,2020-03-27,3,15,252110,0,0,0,0,0.11899567649042084
Arica y Parinacota,Norte Grande,2020-03-28,3,15,252110,0,0,0,0,0.11899567649042084
Arica y Parinacota,Norte Grande,2020-03-29,4,15,252110,0,0,0,0,0.1586609019872278
Arica y Parinacota,Norte Grande,2020-03-30,6,15,252110,0,0,0,0,0.23799135298084168
Arica y Parinacota,Norte Grande,2020-03-31,6,15,252110,0,0,0,0,0.23799135298084168
Arica y Parinacota,Norte Grande,2020-04-01,6,15,252110,0,0,0,0,0.23799135298084168
Arica y Parinacota,Norte Grande,2020-04-02,7,15,252110,0,0,0,0,0.27765657847764863
Arica y Parinacota,Norte Grande,2020-04-03,12,15,252110,0,0,0,0,0.47598270596168335
Arica y Parinacota,Norte Grande,2020-04-04,12,15,252110,0,0,0,0,0.47598270596168335
Arica y Parinacota,Norte Grande,2020-04-05,28,15,252110,0,0,0,0,1.1106263139105945
Arica y Parinacota,Norte Grande,2020-04-06,41,15,252110,0,0,0,0,1.6262742453690848
Arica y Parinacota,Norte Grande,2020-04-07,53,15,252110,0,0,0,0,2.1022569513307685
Arica y Parinacota,Norte Grande,2020-04-08,63,15,252110,0,0,0,0,2.498909206298838
Arica y Parinacota,Norte Grande,2020-04-09,75,15,252110,70,0,70,2.776565784776486,2.974891912260521
Arica y Parinacota,Norte Grande,2020-04-10,87,15,252110,0,0,70,2.776565784776486,3.4508746182222043
Arica y Parinacota,Norte Grande,2020-04-11,107,15,252110,93,0,163,6.465431755979532,4.244179128158343
Arica y Parinacota,Norte Grande,2020-04-12,115,15,252110,103,1,266,10.550949982150648,4.561500932132799
Arica y Parinacota,Norte Grande,2020-04-13,115,15,252110,0,1,266,10.550949982150648,4.561500932132799
Arica y Parinacota,Norte Grande,2020-04-14,120,15,252110,93,1,359,14.239815953353695,4.759827059616834
Arica y Parinacota,Norte Grande,2020-04-15,124,15,252110,24,1,383,15.191781365277063,4.918487961604062
Arica y Parinacota,Norte Grande,2020-04-16,129,15,252110,198,1,581,23.045496013644836,5.116814089088097
Arica y Parinacota,Norte Grande,2020-04-17,134,15,252110,131,2,712,28.241640553726548,5.315140216572131
Arica y Parinacota,Norte Grande,2020-04-18,142,15,252110,0,2,712,28.241640553726548,5.632462020546587
Arica y Parinacota,Norte Grande,2020-04-19,145,15,252110,155,2,867,34.38975050573163,5.751457697037007
Arica y Parinacota,Norte Grande,2020-04-20,161,15,252110,48,2,915,36.293681329578355,6.386101304985919
Arica y Parinacota,Norte Grande,2020-04-21,170,15,252110,52,2,967,38.356273055412316,6.743088334457181
Arica y Parinacota,Norte Grande,2020-04-22,180,15,252110,0,2,967,38.356273055412316,7.139740589425251
Arica y Parinacota,Norte Grande,2020-04-23,210,15,252110,169,2,1136,45.059696164372696,8.32969735432946
Arica y Parinacota,Norte Grande,2020-04-24,239,15,252110,85,3,1221,48.43124033160128,9.479988893736861
Arica y Parinacota,Norte Grande,2020-04-25,245,15,252110,90,3,1311,52.00111062631391,9.717980246717703
Arica y Parinacota,Norte Grande,2020-04-26,252,15,252110,73,3,1384,54.896672087580825,9.995636825195351
Arica y Parinacota,Norte Grande,2020-04-27,265,15,252110,146,3,1530,60.687795010114634,10.511284756653842
Arica y Parinacota,Norte Grande,2020-04-28,268,15,252110,80,3,1610,63.861013049859196,10.630280433144263
Arica y Parinacota,Norte Grande,2020-04-29,272,15,252110,61,4,1671,66.28059180516442,10.78894133513149
Arica y Parinacota,Norte Grande,2020-04-30,279,15,252110,84,4,1755,69.6124707468962,11.06659791360914
Arica y Parinacota,Norte Grande,2020-05-01,297,15,252110,124,4,1879,74.53095870850025,11.780571972551664
Arica y Parinacota,Norte Grande,2020-05-02,307,15,252110,87,4,1966,77.98183332672245,12.177224227519732
Arica y Parinacota,Norte Grande,2020-05-03,308,15,252110,41,4,2007,79.60810757209155,12.21688945301654
Arica y Parinacota,Norte Grande,2020-05-04,308,15,252110,89,4,2096,83.13831264130737,12.21688945301654
Arica y Parinacota,Norte Grande,2020-05-05,315,15,252110,86,4,2182,86.54952203403276,12.49454603149419
Arica y Parinacota,Norte Grande,2020-05-06,318,15,252110,77,5,2259,89.60374439728689,12.61354170798461
Arica y Parinacota,Norte Grande,2020-05-07,325,15,252110,123,6,2382,94.48256713339416,12.89119828646226
Arica y Parinacota,Norte Grande,2020-05-08,327,15,252110,92,6,2474,98.1317678791004,12.970528737455874
Arica y Parinacota,Norte Grande,2020-05-09,337,15,252110,127,6,2601,103.16925151719487,13.367180992423942
Arica y Parinacota,Norte Grande,2020-05-10,340,15,252110,74,6,2675,106.10447820395859,13.486176668914363
Arica y Parinacota,Norte Grande,2020-05-11,351,15,252110,70,7,2745,108.88104398873509,13.92249414937924
Arica y Parinacota,Norte Grande,2020-05-12,351,15,252110,83,7,2828,112.17325770497006,13.92249414937924
Arica y Parinacota,Norte Grande,2020-05-13,359,15,252110,90,7,2918,115.74312799968268,14.239815953353695
Arica y Parinacota,Norte Grande,2020-05-14,363,15,252110,140,7,3058,121.29625956923564,14.398476855340924
Arica y Parinacota,Norte Grande,2020-05-15,368,15,252110,107,7,3165,125.540438697394,14.596802982824958
Arica y Parinacota,Norte Grande,2020-05-16,377,15,252110,0,7,3165,125.540438697394,14.953790012296219
Arica y Parinacota,Norte Grande,2020-05-17,378,15,252110,106,7,3271,129.7449526000555,14.993455237793027
Arica y Parinacota,Norte Grande,2020-05-18,398,15,252110,135,7,3406,135.09975804212448,15.786759747729166
Arica y Parinacota,Norte Grande,2020-05-19,422,15,252110,78,7,3484,138.1936456308754,16.73872515965253
Arica y Parinacota,Norte Grande,2020-05-20,424,15,252110,93,7,3577,141.88251160207847,16.818055610646148
Arica y Parinacota,Norte Grande,2020-05-21,453,15,252110,88,7,3665,145.37305144579747,17.96834715005355
Arica y Parinacota,Norte Grande,2020-05-22,471,15,252110,182,7,3847,152.59212248621634,18.682321208996072
Arica y Parinacota,Norte Grande,2020-05-23,482,15,252110,157,7,4004,158.81956288921504,19.11863868946095
Arica y Parinacota,Norte Grande,2020-05-24,498,15,252110,76,7,4080,161.83412002697236,19.75328229740986
Arica y Parinacota,Norte Grande,2020-05-25,513,15,252110,160,7,4240,168.18055610646147,20.348260679861966
Arica y Parinacota,Norte Grande,2020-05-26,522,15,252110,159,7,4399,174.48732696045374,20.705247709333225
Arica y Parinacota,Norte Grande,2020-05-27,541,15,252110,81,7,4480,177.70021022569512,21.45888699377256
Arica y Parinacota,Norte Grande,2020-05-28,562,15,252110,172,7,4652,184.52262901114594,22.291856729205506
Arica y Parinacota,Norte Grande,2020-05-29,582,15,252110,90,7,4742,188.09249930585855,23.085161239141645
Arica y Parinacota,Norte Grande,2020-05-30,588,15,252110,243,7,4985,197.73114910158262,23.323152592122486
Arica y Parinacota,Norte Grande,2020-05-31,619,15,252110,137,7,5122,203.1652849946452,24.5527745825235
Arica y Parinacota,Norte Grande,2020-06-01,636,15,252110,0,8,5122,203.1652849946452,25.22708341596922
Arica y Parinacota,Norte Grande,2020-06-02,654,15,252110,112,8,5234,207.60779025028756,25.941057474911748
Arica y Parinacota,Norte Grande,2020-06-03,701,15,252110,194,8,5428,215.30284399666814,27.805323073261672
Arica y Parinacota,Norte Grande,2020-06-04,736,15,252110,144,8,5572,221.01463646820832,29.193605965649915
Arica y Parinacota,Norte Grande,2020-06-05,782,15,252110,265,9,5837,231.52592122486215,31.018206338503035
Arica y Parinacota,Norte Grande,2020-06-06,819,15,252110,193,9,6030,239.1813097457459,32.48581968188489
Arica y Parinacota,Norte Grande,2020-06-07,850,15,252110,227,8,6257,248.18531593352108,33.715441672285905
Arica y Parinacota,Norte Grande,2020-06-08,874,15,252110,182,8,6439,255.40438697393995,34.66740708420927
Arica y Parinacota,Norte Grande,2020-06-09,914,15,252110,253,8,6692,265.4396890246321,36.25401610408155
Arica y Parinacota,Norte Grande,2020-06-10,930,15,252110,92,10,6784,269.08888977033837,36.88865971203046
Arica y Parinacota,Norte Grande,2020-06-11,967,15,252110,274,10,7058,279.95716155646346,38.356273055412316
Arica y Parinacota,Norte Grande,2020-06-12,1011,15,252110,164,10,7222,286.46225853793976,40.101542977271826
Arica y Parinacota,Norte Grande,2020-06-13,1062,15,252110,189,10,7411,293.9589861568363,42.12446947760898
Arica y Parinacota,Norte Grande,2020-06-14,1109,15,252110,241,11,7652,303.5183055015668,43.98873507595891
Arica y Parinacota,Norte Grande,2020-06-15,1139,15,252110,237,11,7889,312.91896394431,45.17869184086311
Arica y Parinacota,Norte Grande,2020-06-16,1156,15,252110,244,11,8133,322.5972789655309,45.85300067430883
Arica y Parinacota,Norte Grande,2020-06-17,1218,15,252110,170,11,8303,329.3403672999881,48.31224465511087
Arica y Parinacota,Norte Grande,2020-06-18,1239,15,252110,113,12,8416,333.82253778112727,49.14521439054381
Arica y Parinacota,Norte Grande,2020-06-19,1295,15,252110,231,12,8647,342.98520487088973,51.366467018365
Arica y Parinacota,Norte Grande,2020-06-20,1325,15,252110,201,12,8848,350.9579151957479,52.5564237832692
Arica y Parinacota,Norte Grande,2020-06-21,1371,15,252110,214,12,9062,359.4462734520646,54.38102415612232
Arica y Parinacota,Norte Grande,2020-06-22,1420,15,252110,168,12,9230,366.11003133552816,56.32462020546586
Arica y Parinacota,Norte Grande,2020-06-23,1443,15,252110,126,12,9356,371.1078497481258,57.236920391892426
Arica y Parinacota,Norte Grande,2020-06-24,1473,15,252110,115,15,9471,375.66935068025856,58.42687715679664
Arica y Parinacota,Norte Grande,2020-06-25,1511,15,252110,213,16,9684,384.1180437110785,59.9341557256753
Arica y Parinacota,Norte Grande,2020-06-26,1549,15,252110,197,19,9881,391.9320931339495,61.44143429455396
Arica y Parinacota,Norte Grande,2020-06-27,1611,15,252110,211,20,10092,400.30145571377574,63.90067827535599
Arica y Parinacota,Norte Grande,2020-06-28,1649,15,252110,183,20,10275,407.5601919796914,65.40795684423466
Tarapacá,Norte Grande,2020-03-03,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-04,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-05,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-06,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-07,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-08,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-09,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-10,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-11,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-12,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-13,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-14,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-15,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-16,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-17,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-18,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-19,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-20,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-21,0,1,382773,0,NA,0,0,0
Tarapacá,Norte Grande,2020-03-22,0,1,382773,0,0,0,0,0
Tarapacá,Norte Grande,2020-03-23,1,1,382773,0,0,0,0,0.026125144667988598
Tarapacá,Norte Grande,2020-03-24,4,1,382773,0,0,0,0,0.10450057867195439
Tarapacá,Norte Grande,2020-03-25,4,1,382773,0,0,0,0,0.10450057867195439
Tarapacá,Norte Grande,2020-03-26,5,1,382773,0,0,0,0,0.130625723339943
Tarapacá,Norte Grande,2020-03-27,5,1,382773,0,0,0,0,0.130625723339943
Tarapacá,Norte Grande,2020-03-28,5,1,382773,0,0,0,0,0.130625723339943
Tarapacá,Norte Grande,2020-03-29,6,1,382773,0,0,0,0,0.1567508680079316
Tarapacá,Norte Grande,2020-03-30,8,1,382773,0,0,0,0,0.20900115734390878
Tarapacá,Norte Grande,2020-03-31,10,1,382773,0,0,0,0,0.261251446679886
Tarapacá,Norte Grande,2020-04-01,10,1,382773,0,0,0,0,0.261251446679886
Tarapacá,Norte Grande,2020-04-02,12,1,382773,0,0,0,0,0.3135017360158632
Tarapacá,Norte Grande,2020-04-03,13,1,382773,0,0,0,0,0.3396268806838518
Tarapacá,Norte Grande,2020-04-04,17,1,382773,0,0,0,0,0.44412745935580616
Tarapacá,Norte Grande,2020-04-05,20,1,382773,0,0,0,0,0.522502893359772
Tarapacá,Norte Grande,2020-04-06,21,1,382773,0,0,0,0,0.5486280380277606
Tarapacá,Norte Grande,2020-04-07,23,1,382773,0,0,0,0,0.6008783273637378
Tarapacá,Norte Grande,2020-04-08,26,1,382773,0,0,0,0,0.6792537613677035
Tarapacá,Norte Grande,2020-04-09,29,1,382773,0,0,0,0,0.7576291953716694
Tarapacá,Norte Grande,2020-04-10,35,1,382773,0,0,0,0,0.9143800633796009
Tarapacá,Norte Grande,2020-04-11,38,1,382773,0,0,0,0,0.9927554973835667
Tarapacá,Norte Grande,2020-04-12,46,1,382773,0,0,0,0,1.2017566547274756
Tarapacá,Norte Grande,2020-04-13,52,1,382773,0,0,0,0,1.358507522735407
Tarapacá,Norte Grande,2020-04-14,62,1,382773,0,0,0,0,1.6197589694152932
Tarapacá,Norte Grande,2020-04-15,62,1,382773,0,0,0,0,1.6197589694152932
Tarapacá,Norte Grande,2020-04-16,66,1,382773,30,0,30,0.783754340039658,1.7242595480872476
Tarapacá,Norte Grande,2020-04-17,73,1,382773,0,0,30,0.783754340039658,1.9071355607631677
Tarapacá,Norte Grande,2020-04-18,81,1,382773,60,0,90,2.351263020118974,2.1161367181070765
Tarapacá,Norte Grande,2020-04-19,90,1,382773,0,0,90,2.351263020118974,2.351263020118974
Tarapacá,Norte Grande,2020-04-20,93,1,382773,0,0,90,2.351263020118974,2.42963845412294
Tarapacá,Norte Grande,2020-04-21,104,1,382773,30,0,120,3.135017360158632,2.717015045470814
Tarapacá,Norte Grande,2020-04-22,114,1,382773,59,0,179,4.676400895569959,2.9782664921507007
Tarapacá,Norte Grande,2020-04-23,128,1,382773,30,0,209,5.460155235609617,3.3440185175025405
Tarapacá,Norte Grande,2020-04-24,134,1,382773,203,0,412,10.763559603211304,3.500769385510472
Tarapacá,Norte Grande,2020-04-25,143,1,382773,118,1,530,13.846326674033959,3.7358956875223694
Tarapacá,Norte Grande,2020-04-26,156,1,382773,58,1,588,15.361585064777296,4.075522568206222
Tarapacá,Norte Grande,2020-04-27,164,1,382773,58,1,646,16.876843455520635,4.28452372555013
Tarapacá,Norte Grande,2020-04-28,169,1,382773,57,1,703,18.365976701595986,4.415149448890073
Tarapacá,Norte Grande,2020-04-29,183,1,382773,111,1,814,21.26586775974272,4.780901474241913
Tarapacá,Norte Grande,2020-04-30,198,1,382773,124,1,938,24.505385698573306,5.172778644261742
Tarapacá,Norte Grande,2020-05-01,200,1,382773,8,1,946,24.714386855917212,5.22502893359772
Tarapacá,Norte Grande,2020-05-02,212,1,382773,102,1,1048,27.379151612052052,5.538530669613583
Tarapacá,Norte Grande,2020-05-03,272,1,382773,90,1,1138,29.730414632171026,7.106039349692899
Tarapacá,Norte Grande,2020-05-04,295,1,382773,90,1,1228,32.08167765229,7.706917677056637
Tarapacá,Norte Grande,2020-05-05,322,1,382773,123,1,1351,35.2950704464526,8.412296583092328
Tarapacá,Norte Grande,2020-05-06,339,1,382773,53,1,1404,36.67970311385599,8.856424042448134
Tarapacá,Norte Grande,2020-05-07,417,1,382773,221,1,1625,42.45336008548147,10.894185326551247
Tarapacá,Norte Grande,2020-05-08,459,1,382773,169,1,1794,46.86850953437155,11.991441402606766
Tarapacá,Norte Grande,2020-05-09,485,1,382773,184,1,1978,51.675536153281456,12.67069516397447
Tarapacá,Norte Grande,2020-05-10,520,1,382773,185,1,2163,56.50868791685934,13.585075227354071
Tarapacá,Norte Grande,2020-05-11,547,1,382773,275,1,2438,63.69310270055621,14.290454133389764
Tarapacá,Norte Grande,2020-05-12,578,1,382773,0,1,2438,63.69310270055621,15.10033361809741
Tarapacá,Norte Grande,2020-05-13,615,1,382773,6,1,2444,63.849853568564136,16.06696397081299
Tarapacá,Norte Grande,2020-05-14,682,1,382773,274,1,2718,71.00814320759301,17.817348663568225
Tarapacá,Norte Grande,2020-05-15,779,1,382773,346,2,3064,80.04744326271707,20.35148769636312
Tarapacá,Norte Grande,2020-05-16,845,1,382773,268,2,3332,87.04898203373801,22.075747244450366
Tarapacá,Norte Grande,2020-05-17,975,1,382773,374,4,3706,96.81978613956575,25.472016051288882
Tarapacá,Norte Grande,2020-05-18,1056,1,382773,284,4,3990,104.23932722527451,27.58815276939596
Tarapacá,Norte Grande,2020-05-19,1109,1,382773,269,4,4259,111.26699114096344,28.97278543679936
Tarapacá,Norte Grande,2020-05-20,1139,1,382773,121,4,4380,114.42813364579007,29.756539776839013
Tarapacá,Norte Grande,2020-05-21,1246,1,382773,361,4,4741,123.85931087093394,32.551930256313796
Tarapacá,Norte Grande,2020-05-22,1393,1,382773,342,5,5083,132.79411034738604,36.39232652250812
Tarapacá,Norte Grande,2020-05-23,1471,1,382773,347,5,5430,141.8595355471781,38.430087806611226
Tarapacá,Norte Grande,2020-05-24,1564,1,382773,335,7,5765,150.61145901095426,40.85972626073417
Tarapacá,Norte Grande,2020-05-25,1630,1,382773,365,7,6130,160.1471368147701,42.58398580882142
Tarapacá,Norte Grande,2020-05-26,1737,1,382773,586,8,6716,175.45647159021144,45.3793762882962
Tarapacá,Norte Grande,2020-05-27,1811,1,382773,314,11,7030,183.65976701595986,47.31263699372735
Tarapacá,Norte Grande,2020-05-28,1957,1,382773,360,12,7390,193.06481909643577,51.12690811525369
Tarapacá,Norte Grande,2020-05-29,2093,1,382773,470,14,7860,205.3436370903904,54.679927790100145
Tarapacá,Norte Grande,2020-05-30,2250,1,382773,565,18,8425,220.10434382780394,58.78157550297435
Tarapacá,Norte Grande,2020-05-31,2361,1,382773,472,21,8897,232.43541211109456,61.681466561121084
Tarapacá,Norte Grande,2020-06-01,2526,1,382773,445,22,9342,244.0611014883495,65.9921154313392
Tarapacá,Norte Grande,2020-06-02,2594,1,382773,346,23,9688,253.10040154347354,67.76862526876243
Tarapacá,Norte Grande,2020-06-03,2682,1,382773,207,28,9895,258.5083064897472,70.06763799954543
Tarapacá,Norte Grande,2020-06-04,2810,1,382773,248,28,10143,264.98734236740836,73.41165651704796
Tarapacá,Norte Grande,2020-06-05,2965,1,382773,458,28,10601,276.9526586253471,77.4610539405862
Tarapacá,Norte Grande,2020-06-06,3094,1,382773,446,30,11047,288.6044731472701,80.83119760275672
Tarapacá,Norte Grande,2020-06-07,3250,1,382773,450,35,11497,300.36078824786495,84.90672017096294
Tarapacá,Norte Grande,2020-06-08,3392,1,382773,449,35,11946,312.0909782037918,88.61649071381733
Tarapacá,Norte Grande,2020-06-09,3491,1,382773,312,35,12258,320.24202334020424,91.2028800359482
Tarapacá,Norte Grande,2020-06-10,3591,1,382773,329,46,12587,328.8371959359725,93.81539450274705
Tarapacá,Norte Grande,2020-06-11,3696,1,382773,344,46,12931,337.82424570176056,96.55853469288586
Tarapacá,Norte Grande,2020-06-12,3823,1,382773,495,48,13426,350.75619231241495,99.87642806572042
Tarapacá,Norte Grande,2020-06-13,4004,1,382773,395,52,13821,361.0756244562705,104.60507925062635
Tarapacá,Norte Grande,2020-06-14,4145,1,382773,482,58,14303,373.66794418624096,108.28872464881275
Tarapacá,Norte Grande,2020-06-15,4258,1,382773,360,58,14663,383.0729962667168,111.24086599629545
Tarapacá,Norte Grande,2020-06-16,4365,1,382773,328,58,14991,391.6420437178171,114.03625647577024
Tarapacá,Norte Grande,2020-06-17,4787,1,382773,348,67,15339,400.7335940622771,125.06106752566143
Tarapacá,Norte Grande,2020-06-18,4869,1,382773,289,68,15628,408.28376087132585,127.2033293884365
Tarapacá,Norte Grande,2020-06-19,4995,1,382773,384,71,16012,418.3158164238335,130.49509761660306
Tarapacá,Norte Grande,2020-06-20,5143,1,382773,484,79,16496,430.96038644313995,134.36161902746537
Tarapacá,Norte Grande,2020-06-21,5258,1,382773,371,80,16867,440.6528151149637,137.36601066428406
Tarapacá,Norte Grande,2020-06-22,5355,1,382773,370,80,17237,450.31911864211946,139.90014969707894
Tarapacá,Norte Grande,2020-06-23,5442,1,382773,334,80,17571,459.04491696122767,142.17303728319396
Tarapacá,Norte Grande,2020-06-24,5504,1,382773,318,84,17889,467.35271296564804,143.79279625260924
Tarapacá,Norte Grande,2020-06-25,5577,1,382773,384,85,18273,477.3847685181556,145.69993181337242
Tarapacá,Norte Grande,2020-06-26,5712,1,382773,505,85,18778,490.5779665754899,149.22682634355087
Tarapacá,Norte Grande,2020-06-27,5771,1,382773,349,88,19127,499.6956420646179,150.7682098789622
Tarapacá,Norte Grande,2020-06-28,5893,1,382773,607,91,19734,515.5536048780871,153.9554775284568
Antofagasta,Norte Grande,2020-03-03,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-04,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-05,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-06,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-07,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-08,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-09,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-10,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-11,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-12,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-13,0,2,691854,0,NA,0,0,0
Antofagasta,Norte Grande,2020-03-14,2,2,691854,0,NA,0,0,0.028907833155550157
Antofagasta,Norte Grande,2020-03-15,2,2,691854,0,NA,0,0,0.028907833155550157
Antofagasta,Norte Grande,2020-03-16,2,2,691854,0,NA,0,0,0.028907833155550157
Antofagasta,Norte Grande,2020-03-17,2,2,691854,0,NA,0,0,0.028907833155550157
Antofagasta,Norte Grande,2020-03-18,2,2,691854,0,NA,0,0,0.028907833155550157
Antofagasta,Norte Grande,2020-03-19,2,2,691854,0,NA,0,0,0.028907833155550157
Antofagasta,Norte Grande,2020-03-20,6,2,691854,0,NA,0,0,0.08672349946665048
Antofagasta,Norte Grande,2020-03-21,10,2,691854,0,NA,0,0,0.1445391657777508
Antofagasta,Norte Grande,2020-03-22,11,2,691854,0,0,0,0,0.1589930823555259
Antofagasta,Norte Grande,2020-03-23,11,2,691854,0,0,0,0,0.1589930823555259
Antofagasta,Norte Grande,2020-03-24,13,2,691854,0,0,0,0,0.18790091551107604
Antofagasta,Norte Grande,2020-03-25,19,2,691854,0,0,0,0,0.27462441497772655
Antofagasta,Norte Grande,2020-03-26,20,2,691854,0,0,0,0,0.2890783315555016
Antofagasta,Norte Grande,2020-03-27,21,2,691854,0,0,0,0,0.30353224813327667
Antofagasta,Norte Grande,2020-03-28,25,2,691854,0,0,0,0,0.36134791444437697
Antofagasta,Norte Grande,2020-03-29,27,2,691854,0,0,0,0,0.39025574759992715
Antofagasta,Norte Grande,2020-03-30,35,2,691854,0,0,0,0,0.5058870802221278
Antofagasta,Norte Grande,2020-03-31,35,2,691854,0,0,0,0,0.5058870802221278
Antofagasta,Norte Grande,2020-04-01,39,2,691854,0,0,0,0,0.563702746533228
Antofagasta,Norte Grande,2020-04-02,47,2,691854,0,0,0,0,0.6793340791554288
Antofagasta,Norte Grande,2020-04-03,54,2,691854,0,0,0,0,0.7805114951998543
Antofagasta,Norte Grande,2020-04-04,55,2,691854,0,0,0,0,0.7949654117776294
Antofagasta,Norte Grande,2020-04-05,60,2,691854,0,0,0,0,0.8672349946665048
Antofagasta,Norte Grande,2020-04-06,68,2,691854,0,0,0,0,0.9828663272887055
Antofagasta,Norte Grande,2020-04-07,69,2,691854,0,1,0,0,0.9973202438664805
Antofagasta,Norte Grande,2020-04-08,77,2,691854,0,1,0,0,1.1129515764886813
Antofagasta,Norte Grande,2020-04-09,92,2,691854,182,1,182,2.6306128171550642,1.3297603251553072
Antofagasta,Norte Grande,2020-04-10,110,2,691854,128,1,310,4.480714139110275,1.5899308235552587
Antofagasta,Norte Grande,2020-04-11,117,2,691854,107,1,417,6.0272832129322085,1.6911082395996844
Antofagasta,Norte Grande,2020-04-12,138,2,691854,175,1,592,8.556718614042847,1.994640487732961
Antofagasta,Norte Grande,2020-04-13,149,2,691854,103,1,695,10.045472021553682,2.1536335700884868
Antofagasta,Norte Grande,2020-04-14,155,2,691854,95,1,790,11.418594096442314,2.2403570695551376
Antofagasta,Norte Grande,2020-04-15,176,2,691854,117,1,907,13.109702336041996,2.5438893176884143
Antofagasta,Norte Grande,2020-04-16,192,2,691854,117,1,1024,14.80081057564168,2.7751519829328153
Antofagasta,Norte Grande,2020-04-17,211,2,691854,143,1,1167,16.867720646263518,3.049776397910542
Antofagasta,Norte Grande,2020-04-18,226,2,691854,200,1,1367,19.758503961818533,3.266585146577168
Antofagasta,Norte Grande,2020-04-19,249,2,691854,129,1,1496,21.62305920035152,3.599025227865995
